SAH_ID;CUS_ID;SAH_TIMESTAMP;STO_ID;SAH_POSNUM;SAH_TRXNUM;SAH_TOTPRODQTY;SAH_DOCTYPE;SAH_PAYMENTTYPE;SAH_TOTPRODAMT;SAH_TOTTAX1AMT;SAH_TOTTAX2AMT
2197;20880;2021-01-02 10:14:40;34;2;2197;4;1;3;42734;8118;0
2198;88933;2021-01-02 18:27:49;125;8;2198;1;1;2;16560;3146;0
2199;38080;2021-01-02 15:44:40;479;3;2199;3;2;3;21798;4140;1425
2200;33410;2021-01-02 18:59:43;329;2;2200;4;1;3;63579;12078;0
2201;55013;2021-01-02 17:59:46;127;4;2201;3;2;2;20707;3933;0
2202;84028;2021-01-02 20:21:27;338;2;2202;1;2;2;18668;3546;0
2203;55058;2021-01-02 12:13:44;79;3;2203;3;1;3;12373;2349;0
2204;93721;2021-01-02 11:01:25;105;9;2204;5;1;2;19023;3611;0
2205;45758;2021-01-02 18:27:38;444;1;2205;4;2;2;31286;5943;0
2206;7357;2021-01-02 09:58:09;296;2;2206;5;1;1;33973;6453;0
2207;35722;2021-01-02 18:43:47;13;2;2207;1;2;3;4971;944;0
2208;56480;2021-01-02 12:05:55;330;1;2208;1;2;2;4913;933;0
2209;60918;2021-01-02 14:50:04;85;2;2209;3;1;3;13505;2564;853
2210;10019;2021-01-02 10:37:13;362;2;2210;3;2;1;8444;1603;0
2211;56127;2021-01-02 12:13:57;494;10;2211;3;2;3;22768;4325;0
2212;84212;2021-01-02 13:10:00;82;1;2212;3;1;2;34079;6474;0
2213;21643;2021-01-02 11:13:35;368;11;2213;1;2;1;6816;1295;0
2214;21136;2021-01-02 20:56:26;215;4;2214;3;1;1;15949;3029;1461
2215;55566;2021-01-02 13:11:11;6;3;2215;1;2;1;15382;2922;0
2216;82133;2021-01-02 11:39:11;298;2;2216;4;2;1;23222;4410;0
2217;42982;2021-01-02 19:13:50;425;9;2217;7;2;2;60597;11510;0
2218;46357;2021-01-02 15:34:16;5;2;2218;7;1;3;48053;9127;0
2219;28026;2021-01-02 14:58:03;162;6;2219;9;1;1;103048;19575;135
2220;43271;2021-01-02 13:49:52;256;2;2220;4;1;2;57263;10879;0
2221;21493;2021-01-02 08:54:25;407;5;2221;6;2;1;29540;5610;97
2222;69009;2021-01-02 19:37:00;439;2;2222;3;1;2;20865;3963;0
2223;76338;2021-01-02 12:04:05;273;1;2223;3;2;2;9675;1837;0
2224;91605;2021-01-02 10:36:33;436;6;2224;6;1;3;54154;10286;0
2225;48255;2021-01-02 16:20:49;165;2;2225;3;2;3;11983;2275;0
2226;54386;2021-01-02 19:47:46;13;3;2226;5;2;2;79064;15020;0
2227;72837;2021-01-02 14:53:37;356;2;2227;2;2;3;39808;7562;0
2228;51194;2021-01-02 10:18:25;430;8;2228;3;2;3;12740;2419;1032
2229;85608;2021-01-02 16:48:18;310;3;2229;2;2;3;32312;6138;0
2230;84480;2021-01-02 17:41:06;105;3;2230;1;2;1;984;186;0
2231;74000;2021-01-02 15:54:32;112;1;2231;2;2;2;3588;681;322
2232;34198;2021-01-02 17:45:10;474;4;2232;2;1;1;19098;3628;0
2233;13066;2021-01-02 18:25:42;124;4;2233;2;2;2;8402;1596;0
2234;46431;2021-01-02 10:10:12;8;2;2234;3;1;2;22887;4347;0
2235;73669;2021-01-02 12:04:13;362;2;2235;3;2;1;24208;4598;0
2236;96507;2021-01-02 17:55:00;10;9;2236;2;2;3;6613;1255;0
2237;80977;2021-01-02 21:01:22;246;11;2237;1;1;1;2072;393;0
2238;64001;2021-01-02 20:48:46;190;3;2238;8;1;2;38694;7347;0
2239;27938;2021-01-02 18:17:48;57;3;2239;1;2;1;988;187;0
2240;28152;2021-01-02 11:10:11;10;5;2240;3;2;1;44358;8426;0
2241;14442;2021-01-02 18:51:15;173;9;2241;5;1;1;25664;4873;0
2242;28370;2021-01-02 18:57:50;280;11;2242;5;2;1;28249;5365;0
2243;98682;2021-01-02 16:03:39;222;2;2243;3;1;2;35691;6780;0
2244;36548;2021-01-02 08:50:18;454;3;2244;7;2;2;39792;7557;0
2245;92819;2021-01-02 19:26:21;44;3;2245;1;1;1;7008;1331;0
2246;13801;2021-01-02 13:58:00;341;3;2246;4;2;3;36066;6850;0
2247;5698;2021-01-02 19:09:54;372;3;2247;4;1;3;56698;10771;0
2248;18034;2021-01-02 13:02:31;168;7;2248;1;2;1;14308;2718;0
2249;64017;2021-01-02 08:52:11;20;4;2249;6;1;1;47719;9064;0
2250;12504;2021-01-02 14:51:18;365;4;2250;3;1;3;17741;3369;0
2251;80740;2021-01-02 21:10:06;477;7;2251;2;1;1;16662;3165;0
2252;1631;2021-01-02 17:12:30;411;5;2252;4;2;2;32418;6157;0
2253;36550;2021-01-02 18:59:48;371;3;2253;1;2;3;15470;2939;0
2254;97855;2021-01-02 20:02:20;200;1;2254;5;2;3;43323;8229;0
2255;19933;2021-01-02 18:21:27;255;4;2255;4;1;3;35365;6717;0
2256;8118;2021-01-02 15:36:16;449;3;2256;5;2;1;60489;11490;1014
2257;57724;2021-01-02 11:25:02;80;1;2257;3;1;1;9423;1789;481
2258;1506;2021-01-02 13:58:37;274;3;2258;2;2;2;30894;5869;0
2259;24282;2021-01-02 12:33:46;242;1;2259;2;2;3;12788;2429;0
2260;1260;2021-01-02 18:16:42;115;1;2260;4;1;2;39904;7580;0
2261;2864;2021-01-02 14:38:12;270;1;2261;8;2;2;70195;13333;0
2262;20229;2021-01-02 09:05:34;217;7;2262;4;1;2;31756;6031;0
2263;11272;2021-01-02 10:04:38;243;1;2263;1;1;3;7899;1500;0
2264;40409;2021-01-02 14:08:43;171;1;2264;1;1;1;462;87;0
2265;11675;2021-01-02 20:55:05;106;3;2265;7;2;3;32268;6128;829
2266;27202;2021-01-02 20:19:34;56;1;2266;6;2;3;46730;8876;0
2267;95208;2021-01-02 16:07:25;175;8;2267;2;2;3;5428;1030;0
2268;60475;2021-01-02 17:20:35;92;7;2268;3;2;2;22918;4353;0
2269;65046;2021-01-02 13:35:20;273;5;2269;4;2;2;9349;1774;0
2270;2984;2021-01-02 15:05:27;212;1;2270;4;1;3;83985;15955;3714
2271;46547;2021-01-02 15:40:35;419;1;2271;2;2;3;16012;3041;0
2272;75900;2021-01-02 09:12:59;41;3;2272;5;2;3;50064;9508;1121
2273;67808;2021-01-02 17:29:07;342;5;2273;7;2;2;72018;13678;4011
2274;8682;2021-01-02 18:24:43;329;1;2274;5;1;2;35762;6792;0
2275;73698;2021-01-02 20:08:00;180;7;2275;4;2;1;14807;2811;0
2276;33220;2021-01-02 21:00:32;430;6;2276;1;1;2;3348;636;0
2277;15708;2021-01-02 14:59:23;332;4;2277;7;1;1;57527;10927;0
2278;88527;2021-01-02 12:47:52;101;3;2278;7;2;1;58933;11193;1709
2279;86596;2021-01-02 17:50:59;245;2;2279;9;2;3;63754;12109;0
2280;33625;2021-01-02 10:03:45;135;11;2280;4;2;3;19942;3787;0
2281;48573;2021-01-02 09:58:47;491;1;2281;3;1;1;24588;4670;0
2282;94913;2021-01-02 14:05:04;261;9;2282;3;2;3;26626;5057;0
2283;68875;2021-01-02 17:29:07;373;2;2283;1;1;3;1771;336;0
2284;49973;2021-01-02 12:47:44;106;2;2284;3;1;3;9333;1772;0
2285;29952;2021-01-02 16:09:08;256;1;2285;1;1;2;41442;7873;0
2286;91990;2021-01-02 21:08:57;162;5;2286;3;1;2;9351;1775;453
2287;91648;2021-01-02 10:58:09;431;1;2287;1;2;1;2517;478;0
2288;38091;2021-01-02 15:43:06;379;3;2288;7;2;3;33788;6416;0
2289;44406;2021-01-02 12:59:40;318;4;2289;6;1;3;81495;15481;0
2290;52274;2021-01-02 21:21:43;380;10;2290;2;2;2;8172;1552;0
2291;78631;2021-01-02 19:46:26;390;1;2291;1;1;1;8959;1702;0
2292;30309;2021-01-02 17:53:38;132;3;2292;5;1;3;52070;9890;0
2293;98341;2021-01-02 19:15:42;320;4;2293;6;1;1;32281;6132;0
2294;46715;2021-01-02 21:24:19;464;2;2294;2;2;3;43290;8224;0
2295;16014;2021-01-02 08:33:44;140;5;2295;1;1;1;9198;1747;1379
2296;53357;2021-01-02 19:04:51;6;3;2296;5;1;1;29632;5627;386
2297;94091;2021-01-02 18:24:36;152;3;2297;8;2;3;71324;13547;2957
2298;78640;2021-01-02 13:50:44;88;3;2298;1;2;3;13086;2486;0
2299;24915;2021-01-02 08:47:27;161;2;2299;3;2;2;17272;3280;0
2300;30911;2021-01-02 19:09:47;117;3;2300;1;1;1;6407;1217;0
2301;93710;2021-01-02 21:06:58;243;1;2301;3;2;1;44075;8373;1616
2302;5080;2021-01-02 17:53:27;365;1;2302;5;1;3;39609;7523;2116
2303;44137;2021-01-02 11:29:27;390;1;2303;4;2;1;19078;3622;0
2304;82681;2021-01-02 14:27:09;216;2;2304;2;1;1;21669;4116;0
2305;42583;2021-01-02 12:19:36;359;2;2305;5;1;1;11467;2176;0
2306;9597;2021-01-02 08:39:56;50;3;2306;7;1;2;88703;16849;0
2307;98707;2021-01-02 13:59:22;260;5;2307;5;1;1;43025;8173;0
2308;54461;2021-01-02 12:08:08;336;2;2308;3;1;1;16970;3223;0
2309;89525;2021-01-02 14:06:25;312;7;2309;1;1;3;7926;1505;1188
2310;84840;2021-01-02 14:01:55;142;1;2310;5;2;1;44839;8518;479
2311;50470;2021-01-02 15:27:23;442;1;2311;1;1;2;1416;269;0
2312;53231;2021-01-02 14:45:53;310;8;2312;8;2;2;50976;9682;0
2313;22120;2021-01-02 18:32:07;269;6;2313;4;2;2;20490;3891;581
2314;50863;2021-01-02 10:55:38;14;4;2314;3;2;3;38711;7353;538
2315;76625;2021-01-02 17:55:04;102;3;2315;3;1;1;10283;1952;0
2316;7129;2021-01-02 13:39:45;15;1;2316;2;2;1;13534;2571;0
2317;26636;2021-01-02 20:38:29;413;4;2317;4;1;3;24436;4641;595
2318;9375;2021-01-02 21:16:19;499;2;2318;4;1;1;64575;12267;0
2319;65115;2021-01-02 20:02:28;97;4;2319;3;2;3;27135;5155;0
2320;94043;2021-01-02 17:10:28;415;3;2320;8;1;2;76686;14568;4450
2321;85471;2021-01-02 08:31:01;51;2;2321;8;1;2;111262;21136;11576
2322;74174;2021-01-02 13:50:38;325;1;2322;4;2;3;30841;5858;1108
2323;54714;2021-01-02 09:05:11;309;1;2323;2;1;2;14950;2840;0
2324;83426;2021-01-02 19:51:04;86;5;2324;2;2;3;6111;1160;0
2325;67172;2021-01-02 13:58:09;359;2;2325;2;2;1;4069;772;0
2326;93511;2021-01-02 18:54:33;497;4;2326;4;2;3;56650;10761;0
2327;40259;2021-01-02 20:02:36;153;4;2327;7;2;1;65193;12383;2894
2328;55313;2021-01-02 18:31:47;273;6;2328;3;1;3;38585;7330;0
2329;15205;2021-01-02 13:53:33;149;1;2329;3;1;2;35491;6742;0
2330;46312;2021-01-02 21:14:25;145;11;2330;5;1;3;41888;7956;0
2331;83712;2021-01-02 12:36:47;61;2;2331;2;2;1;22274;4231;0
2332;21997;2021-01-02 11:25:44;87;2;2332;7;1;3;64240;12203;0
2333;55661;2021-01-02 19:35:47;104;2;2333;2;1;3;30363;5768;0
2334;99133;2021-01-02 18:56:15;470;3;2334;1;1;3;5023;954;602
2335;36545;2021-01-02 17:12:36;353;3;2335;2;1;1;10040;1906;0
2336;28700;2021-01-02 09:11:25;212;2;2336;3;1;2;27988;5317;0
2337;31162;2021-01-02 10:27:27;129;1;2337;2;1;2;12973;2464;0
2338;78017;2021-01-02 15:07:29;262;6;2338;1;1;2;3568;677;0
2339;57583;2021-01-02 09:14:28;425;5;2339;5;1;3;21233;4032;760
2340;52855;2021-01-02 15:11:12;95;1;2340;4;2;1;34852;6619;0
2341;9693;2021-01-02 09:59:18;244;3;2341;8;1;1;68446;13000;291
2342;43710;2021-01-02 19:34:59;199;2;2342;1;2;3;2531;480;0
2343;11489;2021-01-02 10:02:56;341;1;2343;8;2;2;22588;4286;262
2344;47649;2021-01-02 10:04:28;269;6;2344;8;1;3;44052;8365;0
2345;79870;2021-01-02 21:00:14;351;1;2345;4;1;2;12370;2348;0
2346;42629;2021-01-02 11:25:14;89;2;2346;1;1;3;10430;1981;0
2347;22718;2021-01-02 15:13:06;70;4;2347;3;1;1;9010;1711;115
2348;93737;2021-01-02 18:42:54;474;5;2348;4;2;1;10510;1995;0
2349;731;2021-01-02 19:05:44;307;7;2349;1;2;1;4572;868;548
2350;76116;2021-01-02 08:36:32;198;1;2350;2;2;3;24853;4721;0
2351;43797;2021-01-02 16:49:30;475;3;2351;2;2;1;7386;1403;0
2352;30337;2021-01-02 19:48:10;96;3;2352;3;2;1;12205;2318;876
2353;21345;2021-01-02 08:50:25;301;4;2353;1;1;2;3076;584;0
2354;26077;2021-01-02 12:47:54;495;7;2354;7;2;2;45172;8580;1031
2355;22761;2021-01-02 14:13:44;192;10;2355;1;1;3;5512;1047;0
2356;66233;2021-01-02 12:07:34;223;3;2356;7;1;3;96079;18251;0
2357;41925;2021-01-02 16:43:24;275;4;2357;7;2;3;88958;16899;0
2358;82107;2021-01-02 16:27:17;338;5;2358;4;1;2;32959;6261;0
2359;27832;2021-01-02 12:37:44;448;3;2359;3;2;2;22965;4362;0
2360;49302;2021-01-02 11:12:48;133;4;2360;5;1;2;40926;7774;1401
2361;72543;2021-01-02 16:57:12;16;1;2361;3;1;3;13032;2474;0
2362;8537;2021-01-02 12:20:38;138;6;2362;4;1;1;36606;6952;0
2363;75008;2021-01-02 11:56:22;472;4;2363;8;2;1;38496;7309;0
2364;36276;2021-01-02 12:47:43;463;3;2364;2;2;1;11640;2211;0
2365;24854;2021-01-02 13:29:36;172;4;2365;4;2;2;19812;3763;0
2366;66329;2021-01-02 19:57:29;215;4;2366;4;1;3;23536;4470;0
2367;64334;2021-01-02 16:13:04;77;5;2367;6;2;2;53942;10246;0
2368;12821;2021-01-02 15:23:57;310;8;2368;6;1;3;24178;4590;1082
2369;74745;2021-01-02 17:29:19;123;3;2369;6;2;1;65079;12363;0
2370;17644;2021-01-02 12:11:22;288;5;2370;1;1;1;15808;3003;0
2371;86734;2021-01-02 17:44:57;386;5;2371;2;2;1;12939;2457;0
2372;54434;2021-01-02 14:25:00;410;4;2372;1;1;2;1002;190;0
2373;17564;2021-01-02 14:24:38;29;5;2373;1;1;2;5975;1135;0
2374;64166;2021-01-02 19:17:30;263;6;2374;1;2;2;14265;2710;0
2375;1072;2021-01-02 19:17:47;358;8;2375;4;2;1;48376;9190;0
2376;93494;2021-01-02 12:48:03;387;2;2376;7;1;1;63337;12031;0
2377;24071;2021-01-02 14:33:32;321;3;2377;6;1;1;48817;9272;0
2378;97374;2021-01-02 12:15:47;183;3;2378;4;2;1;19048;3617;0
2379;36708;2021-01-02 20:10:28;320;4;2379;4;2;3;37308;7087;0
2380;95707;2021-01-02 19:13:56;466;2;2380;1;2;1;8747;1661;0
2381;9779;2021-01-02 20:35:59;14;6;2381;4;2;1;34194;6495;0
2382;97572;2021-01-02 11:23:17;322;3;2382;2;2;3;14781;2807;0
2383;27701;2021-01-02 11:54:15;217;10;2383;1;1;1;48786;9269;0
2384;73431;2021-01-02 12:03:04;330;8;2384;1;2;3;4074;774;0
2385;84235;2021-01-02 21:17:33;197;2;2385;1;1;2;849;161;0
2386;37183;2021-01-02 08:40:07;165;4;2386;5;2;2;21648;4110;603
2387;77193;2021-01-02 21:18:02;290;4;2387;4;1;3;52134;9905;0
2388;81641;2021-01-02 21:13:13;453;6;2388;3;2;1;32294;6135;0
2389;73811;2021-01-02 12:04:05;463;2;2389;2;2;1;25880;4916;0
2390;10741;2021-01-02 19:32:46;164;2;2390;2;1;1;30337;5763;0
2391;39368;2021-01-02 08:36:58;499;2;2391;2;2;2;5862;1113;0
2392;19890;2021-01-02 09:52:46;123;7;2392;5;2;3;39080;7423;650
2393;91000;2021-01-02 12:23:42;342;4;2393;6;1;2;77546;14731;395
2394;50279;2021-01-02 20:22:39;339;2;2394;6;1;2;49487;9400;0
2395;68577;2021-01-02 20:23:32;259;3;2395;2;2;2;11837;2248;124
2396;78886;2021-01-02 16:15:23;435;8;2396;3;1;3;8626;1638;0
2397;39854;2021-01-02 14:18:21;386;4;2397;4;2;1;27636;5248;0
2398;82273;2021-01-02 15:59:07;279;1;2398;4;2;2;14938;2835;304
2399;34353;2021-01-02 11:52:26;471;7;2399;1;1;3;8206;1559;0
2400;74170;2021-01-02 15:03:36;113;2;2400;1;1;2;48468;9208;0
2401;2279;2021-01-02 16:11:34;141;2;2401;4;2;1;8913;1691;0
2402;16447;2021-01-02 18:33:02;167;3;2402;6;2;3;36806;6990;0
2403;85989;2021-01-02 18:41:33;461;10;2403;5;1;2;28453;5404;0
2404;93988;2021-01-02 16:01:06;174;1;2404;7;2;2;92004;17476;0
2405;70050;2021-01-02 15:01:42;254;7;2405;1;1;1;11517;2188;0
2406;41654;2021-01-02 09:52:12;443;6;2406;4;2;3;7813;1482;13
2407;8623;2021-01-02 13:36:59;13;2;2407;1;2;1;18210;3459;0
2408;71960;2021-01-02 14:21:02;358;1;2408;2;2;2;19996;3798;0
2409;79793;2021-01-02 13:28:08;22;7;2409;6;1;3;30520;5796;1274
2410;44711;2021-01-02 15:00:52;199;3;2410;4;1;1;69392;13183;0
2411;98831;2021-01-02 19:28:49;145;7;2411;3;1;3;15548;2952;0
2412;44341;2021-01-02 19:18:35;99;7;2412;1;2;1;6798;1291;0
2413;82913;2021-01-02 09:04:24;83;1;2413;2;2;2;4553;864;0
2414;73016;2021-01-02 13:28:34;422;3;2414;1;1;3;4923;935;0
2415;99445;2021-01-02 10:28:24;152;8;2415;2;1;3;3157;599;0
2416;70811;2021-01-02 20:30:33;395;2;2416;2;2;2;6257;1188;0
2417;4658;2021-01-02 20:54:00;316;9;2417;1;2;2;8882;1687;0
2418;25920;2021-01-02 09:12:41;99;1;2418;11;2;3;150938;28674;0
2419;2585;2021-01-02 17:04:45;6;1;2419;5;2;3;72190;13713;1841
2420;38945;2021-01-02 19:16:56;12;3;2420;7;1;1;79283;15060;0
2421;65370;2021-01-02 17:11:42;184;4;2421;4;2;2;20202;3837;278
2422;63067;2021-01-02 08:51:32;256;4;2422;1;1;1;4046;768;0
2423;79183;2021-01-02 18:00:26;71;4;2423;1;1;2;3840;729;0
2424;4803;2021-01-02 13:38:50;150;1;2424;3;2;3;22543;4282;0
2425;97749;2021-01-02 16:26:15;55;2;2425;5;1;3;34584;6568;0
2426;11121;2021-01-02 19:22:51;322;1;2426;3;2;1;5747;1090;0
2427;18627;2021-01-02 09:07:59;367;1;2427;5;1;3;33046;6276;0
2428;49870;2021-01-02 20:35:31;342;7;2428;4;2;3;34317;6518;0
2429;28597;2021-01-02 15:32:08;138;3;2429;2;2;2;17364;3298;0
2430;40417;2021-01-02 15:40:39;350;7;2430;7;2;3;14887;2825;0
2431;71406;2021-01-02 19:06:42;390;3;2431;3;2;1;45382;8622;0
2432;54164;2021-01-02 14:18:32;67;2;2432;3;2;3;23027;4374;0
2433;4682;2021-01-02 11:50:12;12;3;2433;2;2;3;8725;1657;0
2434;38844;2021-01-02 19:29:45;204;4;2434;3;1;3;22486;4271;0
2435;14364;2021-01-02 21:28:20;199;3;2435;1;1;3;58660;11145;0
2436;27535;2021-01-02 13:51:59;84;7;2436;4;2;2;25352;4814;0
2437;23763;2021-01-02 10:41:33;433;4;2437;3;1;3;32317;6139;0
2438;49858;2021-01-02 08:31:55;305;5;2438;2;2;3;32526;6179;0
2439;44404;2021-01-02 11:20:21;270;2;2439;1;1;2;1267;240;0
2440;18121;2021-01-02 09:16:12;209;11;2440;3;2;3;16002;3039;813
2441;48402;2021-01-02 10:22:32;103;3;2441;5;2;2;42360;8046;0
2442;42205;2021-01-02 14:06:07;126;1;2442;2;2;1;23754;4512;0
2443;79670;2021-01-02 11:25:48;79;3;2443;3;1;1;7936;1506;75
2444;54546;2021-01-02 13:52:23;425;2;2444;3;1;3;32750;6221;0
2445;79298;2021-01-02 19:14:28;413;1;2445;2;1;1;27138;5155;0
2446;30611;2021-01-02 12:23:37;292;4;2446;2;2;1;3670;696;0
2447;96950;2021-01-02 09:28:58;301;1;2447;5;2;3;21909;4160;0
2448;46076;2021-01-02 19:31:42;314;11;2448;2;2;2;26396;5014;0
2449;31806;2021-01-02 10:23:04;421;2;2449;4;1;2;21738;4128;787
2450;79836;2021-01-02 19:45:38;419;3;2450;1;1;1;12490;2373;0
2451;74601;2021-01-02 08:51:50;446;4;2451;1;1;3;3927;746;0
2452;37533;2021-01-02 17:52:22;446;4;2452;7;1;1;111290;21142;0
2453;28849;2021-01-02 16:34:33;425;2;2453;1;1;3;1136;215;0
2454;39189;2021-01-02 10:18:44;203;7;2454;1;1;2;3556;675;0
2455;34373;2021-01-02 18:50:52;233;2;2455;4;1;1;31743;6029;0
2456;22507;2021-01-02 10:16:42;227;3;2456;2;1;3;1921;364;0
2457;877;2021-01-02 11:58:17;51;3;2457;3;2;1;24633;4679;0
2458;67624;2021-01-02 18:29:54;66;1;2458;10;2;1;77424;14706;0
2459;3220;2021-01-02 19:09:05;486;7;2459;2;2;3;20066;3812;0
2460;11781;2021-01-02 17:17:51;34;3;2460;8;2;2;65306;12405;0
2461;56081;2021-01-02 17:57:41;429;4;2461;5;1;3;16825;3194;0
2462;28105;2021-01-02 17:21:45;188;10;2462;3;2;2;24012;4560;0
2463;8147;2021-01-02 13:11:31;186;5;2463;2;2;1;19125;3633;0
2464;38392;2021-01-02 21:24:28;308;3;2464;6;1;3;40174;7631;120
2465;80877;2021-01-02 18:53:34;259;3;2465;1;1;2;16860;3203;0
2466;81774;2021-01-02 13:24:00;111;3;2466;7;1;1;61064;11598;0
2467;30398;2021-01-02 09:30:25;281;2;2467;3;2;2;14651;2783;248
2468;86176;2021-01-02 11:56:49;377;1;2468;2;1;2;16526;3139;0
2469;6234;2021-01-02 12:20:17;41;2;2469;5;1;2;57327;10890;0
2470;23929;2021-01-02 14:21:15;220;9;2470;1;2;1;2298;436;0
2471;38922;2021-01-02 12:36:26;299;2;2471;4;1;3;37547;7131;0
2472;59889;2021-01-02 12:27:21;345;2;2472;2;1;3;5968;1133;0
2473;97373;2021-01-02 09:33:46;324;2;2473;2;1;2;18022;3423;0
2474;54844;2021-01-02 12:25:15;249;2;2474;7;2;3;36119;6861;0
2475;23864;2021-01-02 16:44:09;319;4;2475;1;1;1;283;53;0
2476;38;2021-01-02 10:37:45;51;1;2476;2;1;1;6366;1208;0
2477;76920;2021-01-02 16:43:19;177;1;2477;1;2;1;934;177;0
2478;34790;2021-01-02 08:41:56;221;3;2478;2;1;2;6732;1278;0
2479;82800;2021-01-02 19:49:11;176;7;2479;2;2;2;8230;1563;0
2480;67872;2021-01-02 09:30:50;383;4;2480;3;1;3;18962;3602;0
2481;10595;2021-01-02 14:34:31;366;3;2481;1;2;1;23292;4425;0
2482;87343;2021-01-02 17:56:45;326;5;2482;3;1;2;6695;1271;42
2483;39535;2021-01-02 12:49:19;455;3;2483;5;1;1;32477;6168;0
2484;66214;2021-01-02 17:16:45;312;4;2484;3;2;2;3446;653;0
2485;880;2021-01-02 09:54:24;369;2;2485;4;2;3;11887;2256;0
2486;69966;2021-01-02 11:22:14;265;9;2486;5;2;2;27569;5236;0
2487;13439;2021-01-02 09:51:08;119;3;2487;5;1;1;34862;6620;0
2488;11147;2021-01-02 12:53:29;257;1;2488;5;2;3;48646;9241;0
2489;95459;2021-01-02 09:20:28;484;2;2489;6;2;1;24367;4627;0
2490;36440;2021-01-02 14:09:01;77;3;2490;2;1;1;13423;2550;0
2491;90170;2021-01-02 12:12:26;233;5;2491;4;1;2;31113;5910;0
2492;4999;2021-01-02 10:57:37;414;3;2492;4;1;2;15711;2983;0
2493;52744;2021-01-02 12:32:11;285;1;2493;1;1;3;10956;2081;0
2494;65864;2021-01-02 11:12:02;246;8;2494;10;2;2;81298;15442;0
2495;99943;2021-01-02 08:55:13;210;1;2495;3;1;1;3139;595;0
2496;47273;2021-01-02 13:32:34;321;2;2496;6;2;2;49314;9367;0
2497;20104;2021-01-02 11:01:07;166;5;2497;6;2;1;54915;10433;0
2498;37892;2021-01-02 16:16:18;429;3;2498;3;2;2;18549;3523;0
2499;49164;2021-01-02 15:10:44;275;3;2499;1;2;2;12384;2352;0
2500;37187;2021-01-02 09:47:33;350;11;2500;3;1;2;16799;3190;0
2501;49417;2021-01-02 18:37:23;405;3;2501;4;1;2;66375;12609;0
2502;74138;2021-01-02 13:05:56;159;1;2502;2;1;1;971;183;0
2503;66294;2021-01-02 12:18:50;215;2;2503;2;2;3;48807;9273;0
2504;32801;2021-01-02 17:52:20;2;1;2504;1;1;3;1462;277;0
2505;13446;2021-01-02 17:36:10;140;3;2505;3;2;1;41012;7791;0
2506;2229;2021-01-02 16:00:02;248;11;2506;6;1;3;41090;7804;0
2507;56996;2021-01-02 19:49:40;306;1;2507;3;2;1;19354;3675;0
2508;90634;2021-01-02 12:45:45;27;1;2508;1;1;1;5074;964;0
2509;30906;2021-01-02 20:00:23;180;2;2509;1;1;1;11324;2151;0
2510;34870;2021-01-02 18:48:37;51;2;2510;3;1;2;13118;2491;0
2511;50624;2021-01-02 11:24:21;373;7;2511;4;1;1;31271;5939;0
2512;51918;2021-01-02 16:04:23;122;3;2512;1;1;2;9975;1895;0
2513;42488;2021-01-02 21:06:03;411;6;2513;8;1;3;63403;12043;0
2514;33051;2021-01-02 14:49:00;489;3;2514;2;1;1;10447;1984;0
2515;82713;2021-01-02 19:19:48;13;1;2515;2;2;3;9620;1827;0
2516;89136;2021-01-02 14:36:48;24;1;2516;4;2;3;21907;4161;0
2517;50076;2021-01-02 17:30:14;376;1;2517;1;1;1;2938;558;0
2518;31412;2021-01-02 14:36:09;347;7;2518;1;1;1;6490;1233;0
2519;6327;2021-01-02 17:02:47;221;1;2519;2;1;3;21878;4156;0
2520;91053;2021-01-02 10:34:16;178;6;2520;2;1;3;3266;619;0
2521;24441;2021-01-02 20:54:01;429;6;2521;1;1;2;992;188;0
2522;52445;2021-01-02 17:28:51;132;3;2522;1;2;2;1272;241;0
2523;23153;2021-01-02 18:01:00;339;3;2523;7;2;3;59477;11297;0
2524;10442;2021-01-02 11:34:20;314;11;2524;1;1;2;9824;1866;0
2525;69081;2021-01-02 16:17:09;287;1;2525;9;2;1;52974;10062;0
2526;95040;2021-01-02 12:54:36;4;3;2526;1;2;2;2834;538;0
2527;42307;2021-01-02 20:28:00;37;4;2527;7;2;3;52798;10028;0
2528;10074;2021-01-02 09:13:54;422;3;2528;2;2;3;22071;4193;2692
2529;56257;2021-01-02 20:26:46;191;5;2529;2;1;2;33430;6350;0
2530;31104;2021-01-02 09:43:07;352;1;2530;1;1;1;21976;4175;0
2531;83545;2021-01-02 19:50:56;353;1;2531;6;1;1;43842;8327;0
2532;5307;2021-01-02 08:38:43;4;3;2532;3;1;2;22436;4261;102
2533;79582;2021-01-02 16:27:46;392;3;2533;1;1;2;1750;332;0
2534;43953;2021-01-02 16:16:28;217;6;2534;3;2;2;19716;3745;0
2535;39275;2021-01-02 10:58:17;362;1;2535;6;2;3;26802;5089;0
2536;60569;2021-01-02 10:52:09;200;2;2536;10;1;2;49026;9310;0
2537;51472;2021-01-02 17:29:16;160;1;2537;5;1;3;19589;3719;0
2538;1345;2021-01-02 18:21:57;355;11;2538;3;2;3;10084;1914;0
2539;84792;2021-01-02 19:46:57;306;2;2539;4;2;2;31360;5957;0
2540;42964;2021-01-02 11:39:43;463;2;2540;1;1;1;4521;858;0
2541;5511;2021-01-02 10:25:55;28;6;2541;2;2;1;9272;1760;0
2542;70198;2021-01-02 16:12:47;161;1;2542;1;2;2;4033;766;0
2543;51931;2021-01-02 20:54:45;350;9;2543;5;2;1;39059;7418;0
